పోలి	poli	0.333
పోలి	pooli	0.667
పోలిక	polika	0.333
పోలిక	poolika	0.667
పోలికను	polikanu	0.333
పోలికను	poolikanu	0.667
పోలికలతో	poelikalatoe	0.333
పోలికలతో	poolikalathoo	0.333
పోలికలతో	poolikalatoo	0.333
పోలికలు	poelikalu	0.333
పోలికలు	poolikalu	0.667
పోలికలో	poelikaloe	0.333
పోలికలో	poolikaloo	0.667
పోలిన	poelina	0.333
పోలిన	poolina	0.667
పోలియో	poeliyoe	0.2
పోలియో	polio	0.4
పోలియో	poliyoo	0.2
పోలియో	pooliyoo	0.2
పోలిశెట్టి	poelisetti	0.333
పోలిశెట్టి	polisetti	0.333
పోలిశెట్టి	poolishetti	0.333
పోలిష్	poelish	0.167
పోలిష్	polish	0.333
పోలిష్	polishe	0.167
పోలిష్	poolish	0.333
పోలిస్తే	poelistae	0.333
పోలిస్తే	pooliisthee	0.333
పోలిస్తే	pooliste	0.333
పోలీసు	poeliisu	0.25
పోలీసు	policeu	0.25
పోలీసు	pooleesu	0.25
పోలీసు	poolisu	0.25
పోలీసుకు	poeliisuku	0.333
పోలీసుకు	pooleesuku	0.333
పోలీసుకు	poolisuku	0.333
పోలీసుల	poelisula	0.25
పోలీసుల	policula	0.25
పోలీసుల	polisula	0.25
పోలీసుల	pooleesula	0.25
పోలీసులకు	poeliisulaku	0.25
పోలీసులకు	policulaki	0.25
పోలీసులకు	polisulaki	0.25
పోలీసులకు	pooleesulaku	0.25
పోలీసులను	poeliisulanu	0.25
పోలీసులను	policulanu	0.25
పోలీసులను	polisulanu	0.25
పోలీసులను	pooleesulanu	0.25
పోలీసులు	policulu	0.4
పోలీసులు	polisulu	0.4
పోలీసులు	pooleesulu	0.2
పోలీస్	police	0.571
పోలీస్	poliice	0.143
పోలీస్	polis	0.143
పోలీస్	poolees	0.143
పోలెండ్	poland	0.4
పోలెండ్	polend	0.4
పోలెండ్	poolend	0.2
పోలేదని	poledani	0.667
పోలేదని	pooleedani	0.333
పోలేదా	poleda	0.667
పోలేదా	pooleedaa	0.333
పోలేదు	poledu	0.667
పోలేదు	pooleedu	0.333
పోలో	polo	0.571
పోలో	poolo	0.143
పోలో	pooloo	0.286
పోల్చడానికి	polchadaniki	0.667
పోల్చడానికి	poolchadaaniki	0.333
పోల్చదగిన	polchadagina	0.667
పోల్చదగిన	poolchadhagina	0.333
పోల్చవచ్చు	polchavacchu	0.333
పోల్చవచ్చు	polchavachhu	0.333
పోల్చవచ్చు	poolchavacchu	0.333
పోల్చితే	polchite	0.333
పోల్చితే	polchithe	0.333
పోల్చితే	poolchithee	0.333
పోల్చినపుడు	polchinappudu	0.333
పోల్చినపుడు	polchinapudu	0.333
పోల్చినపుడు	poolchinapudu	0.333
పోల్చినప్పుడు	polchinappudu	0.667
పోల్చినప్పుడు	poolchinappudu	0.333
పోల్చుతారు	polchutaru	0.333
పోల్చుతారు	polchutharu	0.333
పోల్చుతారు	poolchuthaaru	0.333
పోవటం	poovatam	0.333
పోవటం	povatam	0.667
పోవటంతో	poovatamthoo	0.333
పోవటంతో	povatamtho	0.333
పోవటంతో	povatamto	0.333
పోవటానికి	poovataaniki	0.333
పోవటానికి	povataniki	0.667
పోవడం	poovadam	0.333
పోవడం	povadam	0.667
పోవడంతో	poovadamthoo	0.333
పోవడంతో	povadamtho	0.333
పోవడంతో	povadamto	0.333
పోవడము	poovadamu	0.333
పోవడము	povadamu	0.667
పోవడమే	poovadamee	0.333
పోవడమే	povadame	0.667
పోవాలి	poovaali	0.333
పోవాలి	povali	0.667
పోవు	poovu	0.333
పోవు	povu	0.667
పోవుట	poovuta	0.333
పోవుట	povuta	0.667
పోవుటకు	poovutaku	0.333
పోవుటకు	povutaku	0.667
పోవును	poovunu	0.333
పోవును	povunu	0.667
పోషక	poeshaka	0.333
పోషక	pooshaka	0.333
పోషక	poshaka	0.333
పోషకాలను	poeshakaalanu	0.333
పోషకాలను	pooshakaalanu	0.333
పోషకాలను	poshakalanu	0.333
పోషకాలు	poeshakaalu	0.333
పోషకాలు	pooshakaalu	0.333
పోషకాలు	poshakalu	0.333
పోషకాలూ	poeshakaaluu	0.333
పోషకాలూ	pooshakaaluu	0.333
పోషకాలూ	poshakaloo	0.333
పోషకాహార	poeshakaahara	0.333
పోషకాహార	pooshakaahaara	0.333
పోషకాహార	poshakahara	0.333
పోషణ	poeshanha	0.333
పోషణ	pooshanha	0.333
పోషణ	poshana	0.333
పోషణను	poeshanhanu	0.333
పోషణను	pooshanhanu	0.333
పోషణను	poshananu	0.333
పోషించాడు	poeshimchaadu	0.333
పోషించాడు	pooshinchaadu	0.667
పోషించాయి	poeshimchaayi	0.333
పోషించాయి	pooshinchaai	0.333
పోషించాయి	pooshinchaayi	0.333
పోషించింది	poeshimchimdi	0.333
పోషించింది	pooshinchindi	0.667
పోషించేది	poeshimchaedi	0.333
పోషించేది	pooshinchedi	0.333
పోషించేది	pooshincheedi	0.333
పోషించేవాడు	poeshimchaevaadu	0.333
పోషించేవాడు	pooshincheevaadu	0.333
పోషించేవాడు	pooshinchevaadu	0.333
పోషించేవారు	poeshimchaevaaru	0.333
పోషించేవారు	pooshincheevaaru	0.333
పోషించేవారు	pooshinchevaaru	0.333
పోషిస్తాయని	poeshistaayani	0.333
పోషిస్తాయని	pooshistaayani	0.667
పోషిస్తాయి	poeshistaayi	0.333
పోషిస్తాయి	pooshistaai	0.333
పోషిస్తాయి	pooshistaayi	0.333
పోషిస్తుంది	poeshistumdi	0.333
పోషిస్తుంది	pooshistundi	0.667
పోషిస్తోంది	poeshistoemdi	0.333
పోషిస్తోంది	pooshisthoondhi	0.333
పోషిస్తోంది	poshistoondi	0.333
పోసాని	poesaani	0.333
పోసాని	poosaani	0.667
పోసింది	poesimdi	0.333
పోసింది	poosindhi	0.333
పోసింది	posindi	0.333
పోసిన	poesina	0.333
పోసిన	poosina	0.333
పోసిన	posina	0.333
పోసే	poosee	0.333
పోసే	pose	0.667
పోస్టింగ్	poosting	0.333
పోస్టింగ్	posting	0.667
పోస్టులు	poostulu	0.333
పోస్టులు	poostuluu	0.333
పోస్టులు	postulu	0.333
పోస్టులో	poostuloo	0.667
పోస్టులో	postulo	0.333
పోస్ట్	poest	0.143
పోస్ట్	poost	0.286
పోస్ట్	post	0.571
పోస్తారు	poestaaru	0.25
పోస్తారు	poostaaru	0.25
పోస్తారు	poosthaaru	0.25
పోస్తారు	poster	0.25
పౌండ్	paumd	0.125
పౌండ్	paund	0.125
పౌండ్	pound	0.5
పౌండ్	pouund	0.25
పౌండ్ల	paumdla	0.333
పౌండ్ల	poundla	0.333
పౌండ్ల	pouundla	0.333
పౌర	paura	0.333
పౌర	poura	0.333
పౌర	pouura	0.333
పౌరవిమానయాన	pauravimaanayaana	0.333
పౌరవిమానయాన	pouravimaanayaana	0.333
పౌరవిమానయాన	pouuravimaanayaana	0.333
పౌరసత్వం	paurasatvam	0.333
పౌరసత్వం	pourasathvam	0.333
పౌరసత్వం	pouurasatvan	0.333
పౌరాణిక	pouraanika	0.25
పౌరాణిక	pouranika	0.25
పౌరాణిక	pouuraanhika	0.25
పౌరాణిక	powranika	0.25
పౌరుడికి	pourudiki	0.5
పౌరుడికి	pouurudiki	0.25
పౌరుడికి	powrudiki	0.25
పౌరుడు	pourudu	0.667
పౌరుడు	pouurudu	0.333
పౌరుని	poruni	0.333
పౌరుని	pouruni	0.333
పౌరుని	pouuruni	0.333
పౌరుల	paurula	0.25
పౌరుల	pourula	0.75
పౌరులకు	paurulaku	0.25
పౌరులకు	pourulaku	0.75
పౌరులను	paurulanu	0.2
పౌరులను	pourulanu	0.6
పౌరులను	powrulanu	0.2
పౌరులు	paurulu	0.2
పౌరులు	pourulu	0.6
పౌరులు	powrulu	0.2
పౌరులుగా	pauruluga	0.143
పౌరులుగా	paurulugaa	0.143
పౌరులుగా	pouruluga	0.286
పౌరులుగా	pourulugaa	0.286
పౌరులుగా	powruluga	0.143
పౌరుషం	paurusham	0.4
పౌరుషం	pourusham	0.4
పౌరుషం	powrusham	0.2
పౌరుషము	paurushamu	0.2
పౌరుషము	pourushamu	0.6
పౌరుషము	powrushamu	0.2
పౌరోహిత్యం	paurohityam	0.5
పౌరోహిత్యం	pourohithyam	0.25
పౌరోహిత్యం	pourohityam	0.25
పౌర్ణమి	paurnami	0.5
పౌర్ణమి	pournami	0.5
పౌల్ట్రీ	poultri	0.333
పౌల్ట్రీ	poultry	0.333
పౌల్ట్రీ	pouultry	0.333
పౌష్టికాహార	paushtikaahaara	0.25
పౌష్టికాహార	paushtikaahara	0.25
పౌష్టికాహార	poushtikaahara	0.25
పౌష్టికాహార	poushtikahara	0.25
పౌష్టికాహారం	paushtikaahaaram	0.2
పౌష్టికాహారం	paushtikaaharam	0.2
పౌష్టికాహారం	paushtikahaaram	0.1
పౌష్టికాహారం	paushtikaharam	0.1
పౌష్టికాహారం	poushtikaahaaram	0.1
పౌష్టికాహారం	poushtikaaharam	0.1
పౌష్టికాహారం	poushtikahaaram	0.1
పౌష్టికాహారం	poushtikaharam	0.1
ప్యాంటు	pantu	0.333
ప్యాంటు	pyaamtu	0.333
ప్యాంటు	pyaantu	0.333
ప్యాకేజింగ్	packaging	0.2
ప్యాకేజింగ్	pyaakaejimg	0.2
ప్యాకేజింగ్	pyaakaejing	0.2
ప్యాకేజింగ్	pyaakeejing	0.2
ప్యాకేజింగ్	pyakejing	0.2
ప్యాకేజీలను	packageelanu	0.333
ప్యాకేజీలను	pyaakaejiilanu	0.333
ప్యాకేజీలను	pyaakeejeelanu	0.333
ప్యాక్	paac	0.125
ప్యాక్	paack	0.125
ప్యాక్	pac	0.125
ప్యాక్	pack	0.125
ప్యాక్	pacq	0.125
ప్యాక్	pak	0.125
ప్యాక్	pakk	0.125
ప్యాక్	pyaak	0.125
ప్యాడ్	pad	0.333
ప్యాడ్	pyaad	0.667
ప్యారడైజ్	paaradaij	0.125
ప్యారడైజ్	paaradise	0.125
ప్యారడైజ్	paeradaij	0.125
ప్యారడైజ్	paradise	0.375
ప్యారడైజ్	pyaaradaij	0.25
ప్యారిస్	paris	0.6
ప్యారిస్	pyaaris	0.4
ప్యాలెస్	paalaace	0.2
ప్యాలెస్	palace	0.4
ప్యాలెస్	pyaales	0.4
ప్యాసింజర్	passengar	0.143
ప్యాసింజర్	passenger	0.429
ప్యాసింజర్	passenjer	0.143
ప్యాసింజర్	pyaasimjar	0.143
ప్యాసింజర్	pyaasingar	0.143
ప్రక	praka	1.0
ప్రకటన	prakatana	1.0
ప్రకటనకు	prakatanaku	1.0
ప్రకటనదారులు	prakatanadaarulu	0.667
ప్రకటనదారులు	prakatanadharulu	0.333
ప్రకటనను	prakatananu	1.0
ప్రకటనలు	prakatanalu	1.0
ప్రకటనలో	prakatanalo	0.667
ప్రకటనలో	prakatanaloe	0.333
ప్రకటించడం	prakatimchadam	0.333
ప్రకటించడం	prakatinchadam	0.667
ప్రకటించడంతో	prakatimchadamtoe	0.333
ప్రకటించడంతో	prakatinchadamthoo	0.333
ప్రకటించడంతో	prakatinchadamto	0.333
ప్రకటించబడింది	prakatimchabadimdi	0.333
ప్రకటించబడింది	prakatinchabadindhi	0.333
ప్రకటించబడింది	prakatinchabadindi	0.333
ప్రకటించాడు	prakatimchaadu	0.333
ప్రకటించాడు	prakatinchaadu	0.667
ప్రకటించాయి	prakatimchaayi	0.333
ప్రకటించాయి	prakatinchaayi	0.667
ప్రకటించారు	prakatimchaaru	0.333
ప్రకటించారు	prakatinchaaru	0.667
ప్రకటించి	prakatimchi	0.333
ప్రకటించి	prakatinchi	0.667
ప్రకటించింది	prakatimchimdi	0.333
ప్రకటించింది	prakatinchindhi	0.333
ప్రకటించింది	prakatinchindi	0.333
ప్రకటించిన	prakatimchina	0.333
ప్రకటించిన	prakatinchina	0.667
ప్రకటించినప్పుడు	prakatimchinappudu	0.333
ప్రకటించినప్పుడు	prakatinchinappudu	0.667
ప్రకటించెను	prakatimchenu	0.333
ప్రకటించెను	prakatinchenu	0.667
ప్రకటించే	prakatimchae	0.333
ప్రకటించే	prakatinche	0.667
ప్రకటింప	prakatimpa	1.0
ప్రకటిస్తాడు	prakatistaadu	0.667
ప్రకటిస్తాడు	prakatisthaadu	0.333
ప్రకటిస్తుంది	prakatisthundhi	0.333
ప్రకటిస్తుంది	prakatistumdi	0.333
ప్రకటిస్తుంది	prakatistundi	0.333
ప్రకరణము	prakaranamu	0.667
ప్రకరణము	prakaranhamu	0.333
ప్రకర్ష	prakarsha	1.0
ప్రకారం	prakaaram	0.75
ప్రకారం	prakaram	0.25
ప్రకారము	prakaaramu	0.5
ప్రకారము	prakaramu	0.5
ప్రకారమే	prakaaramae	0.25
ప్రకారమే	prakaarame	0.25
ప్రకారమే	prakarame	0.5
ప్రకాశ	prakaasa	0.25
ప్రకాశ	prakasa	0.5
ప్రకాశ	prakasha	0.25
ప్రకాశం	prakaasam	0.25
ప్రకాశం	prakasam	0.5
ప్రకాశం	prakasham	0.25
ప్రకాశరావు	prakaasaraavu	0.25
ప్రకాశరావు	prakasarao	0.25
ప్రకాశరావు	prakasaravu	0.25
ప్రకాశరావు	prakasharao	0.25
ప్రకాశవంతం	prakaasavamtam	0.25
ప్రకాశవంతం	prakasavantam	0.5
ప్రకాశవంతం	prakashavantam	0.25
ప్రకాశవంతమైన	prakasavantamaina	0.5
ప్రకాశవంతమైన	prakasavanthamaina	0.25
ప్రకాశవంతమైన	prakashavantamaina	0.25
ప్రకాశ్	prakas	0.667
ప్రకాశ్	prakash	0.333
ప్రకృతి	prakruthi	0.5
ప్రకృతి	prakruti	0.5
ప్రకృతికి	prakruthiki	0.5
ప్రకృతికి	prakrutiki	0.5
ప్రకృతిని	prakruthini	0.5
ప్రకృతిని	prakrutini	0.5
ప్రకృతిమాత	prakruthimatha	0.333
ప్రకృతిమాత	prakrutimaata	0.333
ప్రకృతిమాత	prakrutimata	0.333
ప్రకృతిలో	prakruthilo	0.333
ప్రకృతిలో	prakrutilo	0.667
ప్రకృతిసిద్ధమైన	prakruthisiddhamaina	0.333
ప్రకృతిసిద్ధమైన	prakrutisiddamaina	0.333
ప్రకృతిసిద్ధమైన	prakrutisiddhamaina	0.333
ప్రక్క	prakka	1.0
ప్రక్కకు	prakkaku	1.0
ప్రక్కన	prakkana	1.0
ప్రక్కనే	prakkanae	0.333
ప్రక్కనే	prakkane	0.667
ప్రక్కల	prakkala	1.0
ప్రక్రియ	prakriya	1.0
ప్రక్రియకు	prakriyaku	1.0
ప్రక్రియగా	prakriyagaa	1.0
ప్రక్రియని	prakriyani	1.0
ప్రక్రియను	prakriyanu	1.0
ప్రక్రియల	prakriyala	1.0
ప్రక్రియలకు	prakriyalaku	1.0
ప్రక్రియలను	prakreeyalanu	0.25
ప్రక్రియలను	prakriyalanu	0.75
ప్రక్రియలలో	prakreeyalalo	0.25
ప్రక్రియలలో	prakriyalalo	0.25
ప్రక్రియలలో	prakriyalaloe	0.25
ప్రక్రియలలో	prakriyalaloo	0.25
ప్రక్రియలు	prakreeyalu	0.25
ప్రక్రియలు	prakriyalu	0.75
ప్రక్రియలో	prakreeyalo	0.25
ప్రక్రియలో	prakriyalo	0.25
ప్రక్రియలో	prakriyaloe	0.25
ప్రక్రియలో	prakriyaloo	0.25
ప్రక్రియల్లో	prakreeyallo	0.25
ప్రక్రియల్లో	prakriyallo	0.25
ప్రక్రియల్లో	prakriyalloe	0.25
ప్రక్రియల్లో	prakriyalloo	0.25
ప్రక్షాళన	prakshaalana	0.5
ప్రక్షాళన	prakshaalhana	0.25
ప్రక్షాళన	prakshalana	0.25
ప్రఖ్యాత	prakhyaata	0.75
ప్రఖ్యాత	prakhyata	0.25
ప్రఖ్యాతి	prakhtaati	0.333
ప్రఖ్యాతి	prakhyaati	0.333
ప్రఖ్యాతి	prakhyati	0.333
ప్రఖ్యాతులు	prakhyaatulu	0.75
ప్రఖ్యాతులు	prakhyatulu	0.25
ప్రగడ	pragada	1.0
ప్రగతి	pragathi	0.5
ప్రగతి	pragati	0.5
ప్రగతికి	pragathiki	0.5
ప్రగతికి	pragatiki	0.5
ప్రగతిని	pragathini	0.5
ప్రగతిని	pragatini	0.5
ప్రగాఢ	pragaada	0.25
ప్రగాఢ	pragaadha	0.25
ప్రగాఢ	pragada	0.25
ప్రగాఢ	pragadha	0.25
ప్రచార	pracaara	0.25
ప్రచార	prachaara	0.5
ప్రచార	prachara	0.25
ప్రచారం	pracaaram	0.25
ప్రచారం	prachaaram	0.5
ప్రచారం	pracharam	0.25
ప్రచారంలో	pracaaranloo	0.333
ప్రచారంలో	prachaaramloo	0.333
ప్రచారంలో	pracharamlo	0.333
ప్రచారమునకు	pracaaramunaku	0.333
ప్రచారమునకు	prachaaramunaku	0.333
ప్రచారమునకు	pracharamunaku	0.333
ప్రచారానికి	pracaaraniki	0.333
ప్రచారానికి	prachaaraaniki	0.333
ప్రచారానికి	pracharaniki	0.333
ప్రచారాన్ని	pracaaranni	0.25
ప్రచారాన్ని	prachaaraanni	0.25
ప్రచారాన్ని	pracharanni	0.5
ప్రచారాలను	pracaaralanu	0.25
ప్రచారాలను	prachaaraalanu	0.25
ప్రచారాలను	pracharalanu	0.5
ప్రచురణ	prachurana	0.75
ప్రచురణ	pracurana	0.25
ప్రచురణకర్త	prachuranakartha	0.667
ప్రచురణకర్త	pracuranakarta	0.333
ప్రచురణకర్తలు	prachuranakarthalu	0.75
ప్రచురణకర్తలు	pracuranakartalu	0.25
ప్రచురణకు	prachuranaku	0.667
ప్రచురణకు	pracuranaku	0.333
ప్రచురణల	prachuranala	0.667
ప్రచురణల	pracuranala	0.333
ప్రచురణలు	prachuranalu	0.667
ప్రచురణలు	pracuranalu	0.333
ప్రచురణలో	prachuranalo	0.667
ప్రచురణలో	prachuranaloo	0.333
ప్రచురించడం	prachurinchadam	1.0
ప్రచురించడానికి	prachurinchadaaniki	0.667
ప్రచురించడానికి	prachurinchadaniki	0.333
ప్రచురించబడింది	prachurinchabadindhi	0.333
ప్రచురించబడింది	prachurinchabadindi	0.667
ప్రచురించబడిన	prachurinchabadina	1.0
ప్రచురించబడ్డాయి	prachurinchabaddaai	0.333
ప్రచురించబడ్డాయి	prachurinchabaddayi	0.667
ప్రచురించాడు	prachurinchaadu	0.667
ప్రచురించాడు	prachurinchadu	0.333
ప్రచురించారు	prachurinchaaru	0.667
ప్రచురించారు	prachurincharu	0.333
ప్రచురించి	prachurinchi	1.0
ప్రచురించింది	prachurinchindi	1.0
ప్రచురించిన	prachurinchina	1.0
ప్రచురింపబడిన	prachurimpabadina	1.0
ప్రచురింపబడ్డాయి	prachurimpabaddaai	0.333
ప్రచురింపబడ్డాయి	prachurimpabaddaayi	0.333
ప్రచురింపబడ్డాయి	prachurimpabaddayi	0.333
ప్రచురితం	prachuritam	1.0
ప్రచురితమయ్యాయి	prachuritamayyaai	0.333
ప్రచురితమయ్యాయి	prachuritamayyaayi	0.333
ప్రచురితమయ్యాయి	prachuritamayyayi	0.333
ప్రచురితమైంది	prachuritamaimdi	0.333
ప్రచురితమైంది	prachuritamaindi	0.667
ప్రచురితమైన	prachuritamaina	1.0
ప్రచ్ఛన్న	pracchanna	0.667
ప్రచ్ఛన్న	prachchanna	0.333
ప్రజల	prajala	1.0
ప్రజలంతా	prajalamtaa	0.333
ప్రజలంతా	prajalantaa	0.333
ప్రజలంతా	prajalanthaa	0.333
ప్రజలందరికీ	prajalamdarikii	0.333
ప్రజలందరికీ	prajalandariki	0.333
ప్రజలందరికీ	prjalandharikee	0.333
ప్రజలందరూ	prajalamdaruu	0.333
ప్రజలందరూ	prajalandaru	0.333
ప్రజలందరూ	prajalandharuu	0.333
ప్రజలకు	prajalaku	1.0
ప్రజలతో	prajalatho	0.333
ప్రజలతో	prajalathoo	0.333
ప్రజలతో	prajalato	0.333
ప్రజలను	prajalanu	1.0
ప్రజలపై	prajalapai	1.0
ప్రజలలో	parjalalo	0.333
ప్రజలలో	prajalalo	0.333
ప్రజలలో	prajalaloo	0.333
ప్రజలు	prajalu	1.0
ప్రజల్ని	prajalni	1.0
ప్రజల్లో	prajallo	0.333
ప్రజల్లో	prajalloo	0.667
ప్రజల్లోనూ	prajallonu	0.333
ప్రజల్లోనూ	prajalloonuu	0.667
ప్రజా	praja	0.333
ప్రజా	prajaa	0.667
ప్రజానాట్య	prajaanaatya	1.0
ప్రజానాట్యమండలి	prajaanaatyamandali	0.333
ప్రజానాట్యమండలి	prajanaatyamamdali	0.333
ప్రజానాట్యమండలి	prajanaatyamandali	0.333
ప్రజానీకం	prajaaneekam	0.667
ప్రజానీకం	prajaaniikam	0.333
ప్రజానీకాన్ని	prajaaneekaanni	0.667
ప్రజానీకాన్ని	prajaniikaanni	0.333
ప్రజాపతి	prajaapathi	0.667
ప్రజాపతి	prajaapati	0.333
ప్రజాపాలన	prajaapaalana	1.0
ప్రజాబలం	prajaabalam	0.667
ప్రజాబలం	prajabalam	0.333
ప్రజాభిప్రాయ	prajaabhipraaya	1.0
ప్రజాభీష్టం	prajaabheeshtam	0.333
ప్రజాభీష్టం	prajaabhishtam	0.667
ప్రజారాజ్యం	prajaaraajyam	1.0
ప్రజాశక్తి	prajaasakhti	0.333
ప్రజాశక్తి	prajaasakti	0.333
ప్రజాశక్తి	prajaashakti	0.333
ప్రజాస్వామిక	prajaasvaamika	0.667
ప్రజాస్వామిక	prajaaswaamika	0.333
ప్రజాస్వామ్య	prajaasvaamya	0.333
ప్రజాస్వామ్య	prajaaswaamya	0.667
ప్రజాస్వామ్యం	prajaasvaamyam	0.333
ప్రజాస్వామ్యం	prajaaswaamyam	0.667
ప్రజోపయోగ	prajoopayooga	0.667
ప్రజోపయోగ	prajopayoga	0.333
ప్రజ్ఞ	praajnya	0.333
ప్రజ్ఞ	pragna	0.333
ప్రజ్ఞ	prajghna	0.333
ప్రజ్ఞాశాలి	praajnyaasaali	0.333
ప్రజ్ఞాశాలి	pragnasali	0.333
ప్రజ్ఞాశాలి	prajghnaashaali	0.333
ప్రణబ్	pranab	1.0
ప్రణయ	pranay	0.25
ప్రణయ	pranaya	0.75
ప్రణవ	pranav	0.333
ప్రణవ	pranava	0.667
ప్రణామం	pranaamam	0.333
ప్రణామం	pranamam	0.667
ప్రణాళిక	pranaalika	0.333
ప్రణాళిక	pranalika	0.333
ప్రణాళిక	pranhaalhika	0.333
ప్రణాళికకు	pranaalikaku	0.333
ప్రణాళికకు	pranalikaku	0.333
ప్రణాళికకు	pranhaalhikaku	0.333
ప్రణాళికను	pranaalikanu	0.333
ప్రణాళికను	pranalikanu	0.333
ప్రణాళికను	pranhaalhikanu	0.333
ప్రణాళికల	pranaalikala	0.333
ప్రణాళికల	pranalikala	0.333
ప్రణాళికల	pranhaalhikala	0.333
ప్రణాళికలను	pranaalikalanu	0.333
ప్రణాళికలను	pranalikalanu	0.333
ప్రణాళికలను	pranhaalhikalanu	0.333
ప్రణాళికలు	pranaalikalu	0.333
ప్రణాళికలు	pranalikalu	0.333
ప్రణాళికలు	pranhaalhikalu	0.333
ప్రణాళికలో	pranaalikaloo	0.333
ప్రణాళికలో	pranalikaloo	0.333
ప్రణాళికలో	pranhaalhikaloe	0.333
ప్రణాళికా	pranaalikaa	0.333
ప్రణాళికా	pranalika	0.333
ప్రణాళికా	pranhaalhikaa	0.333
ప్రణాళికాబద్ధమైన	pranaalikaabadhamaina	0.333
ప్రణాళికాబద్ధమైన	pranalikabaddhamaina	0.333
ప్రణాళికాబద్ధమైన	pranhaalhikaabaddhamaina	0.333
ప్రతాప్	prataap	0.333
ప్రతాప్	pratap	0.333
ప్రతాప్	prathaap	0.333
ప్రతి	prathi	0.333
ప్రతి	prati	0.667
ప్రతికూల	prathikuula	0.25
ప్రతికూల	pratikoola	0.25
ప్రతికూల	pratikula	0.25
ప్రతికూల	pratikuula	0.25
ప్రతికూలంగా	prathikoolangaa	0.25
ప్రతికూలంగా	pratikoolamgaa	0.25
ప్రతికూలంగా	pratikulamgaa	0.25
ప్రతికూలంగా	pratikuulamgaa	0.25
ప్రతికూలత	prathikuulatha	0.25
ప్రతికూలత	pratikoolata	0.25
ప్రతికూలత	pratikulata	0.25
ప్రతికూలత	pratikuulata	0.25
ప్రతికూలమైన	prathikoolamaina	0.25
ప్రతికూలమైన	pratikoolamaina	0.25
ప్రతికూలమైన	pratikulamaina	0.25
ప్రతికూలమైన	pratikuulamaina	0.25
ప్రతిక్రియ	prathikriya	0.667
ప్రతిక్రియ	pratikriya	0.333
ప్రతిగా	prathigaa	0.667
ప్రతిగా	pratigaa	0.333
ప్రతిఘటన	prathighatana	0.667
ప్రతిఘటన	pratighatana	0.333
ప్రతిచర్య	prathicharya	0.667
ప్రతిచర్య	praticharya	0.333
ప్రతిజ్ఞ	prathigna	0.333
ప్రతిజ్ఞ	prathijghna	0.333
ప్రతిజ్ఞ	pratijna	0.333
ప్రతిజ్ఞా	prathignaa	0.333
ప్రతిజ్ఞా	prathijghnaa	0.333
ప్రతిజ్ఞా	pratijnaa	0.333
ప్రతిదినమూ	prathidhinamuu	0.333
ప్రతిదినమూ	prathidinamuu	0.333
ప్రతిదినమూ	pratidinamuu	0.333
ప్రతిధ్వని	prathidhvani	0.667
ప్రతిధ్వని	pratidhwani	0.333
ప్రతినాయక	prathinaayaka	0.667
ప్రతినాయక	pratinaayaka	0.333
ప్రతిని	prathini	0.667
ప్రతిని	pratini	0.333
ప్రతినిధి	prathinidhi	0.667
ప్రతినిధి	pratinidhi	0.333
ప్రతినిధిగా	prathinidhigaa	0.333
ప్రతినిధిగా	prathinithigaa	0.333
ప్రతినిధిగా	pratinidhigaa	0.333
ప్రతినిధిని	prathinidhini	0.667
ప్రతినిధిని	pratinidhini	0.333
ప్రతినెలా	prathinelaa	0.333
ప్రతినెలా	pratinelaa	0.667
ప్రతిపక్ష	prathipaksha	0.333
ప్రతిపక్ష	pratipaksha	0.667
ప్రతిపత్తి	prathipathhi	0.333
ప్రతిపత్తి	pratipatti	0.667
ప్రతిపాదన	prathipaadhana	0.333
ప్రతిపాదన	pratipaadana	0.667
ప్రతిపాదనను	prathipaadananu	0.333
ప్రతిపాదనను	pratipaadananu	0.667
ప్రతిపాదనలు	prathipaadanalu	0.333
ప్రతిపాదనలు	pratipaadanalu	0.667
ప్రతిపాదించాడు	prathipaadhinchaadu	0.333
ప్రతిపాదించాడు	prathipaadinchaadu	0.333
ప్రతిపాదించాడు	pratipaadimchaadu	0.333
ప్రతిపాదించారు	prathipaadhinchaaru	0.333
ప్రతిపాదించారు	prathipaadinchaaru	0.333
ప్రతిపాదించారు	pratipaadimchaaru	0.333
ప్రతిపాదించింది	prathipaadhinchindhi	0.333
ప్రతిపాదించింది	prathipaadinchindi	0.333
ప్రతిపాదించింది	pratipaadimchimdi	0.333
ప్రతిపాదించిన	prathipaadhinchina	0.333
ప్రతిపాదించిన	prathipaadinchina	0.333
ప్రతిపాదించిన	pratipaadimchina	0.333
ప్రతిపాదిత	prathipaadhitha	0.333
ప్రతిపాదిత	prathipaditha	0.333
ప్రతిపాదిత	pratipaadita	0.333
ప్రతిపాదిస్తూ	prathipaadhisthuu	0.333
ప్రతిపాదిస్తూ	prathipaadistuu	0.333
ప్రతిపాదిస్తూ	pratipaadistuu	0.333
ప్రతిఫలిస్తుంది	prathifalisthundhi	0.333
ప్రతిఫలిస్తుంది	prathiphalistundi	0.333
ప్రతిఫలిస్తుంది	pratiphalistumdi	0.333
ప్రతిబంధకం	prathibandhakam	0.667
ప్రతిబంధకం	pratibamdhakam	0.333
ప్రతిబింబించేలా	prathibimbincheelaa	0.333
ప్రతిబింబించేలా	pratibimbimchaelaa	0.333
ప్రతిబింబించేలా	pratibimbinceela	0.333
